Tweet_Date,user_id,Followers,Tweet_text
2020-12-16 18:03:12,w___wwww,2,b'RT @AMHAlShareef: \xd9\x85\xd8\xa8\xd9\x84\xd8\xba  500  \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84 \xd9\x84\xd9\x81\xd8\xa7\xd8\xa6\xd8\xb2 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf\n\xe2\x96\xaa\xef\xb8\x8f \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8 \n\xd9\x85\xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd8\xa7\xd8\xa8    @vibes_jeddah\n\n\xd8\xa7\xd9\x84\xd8\xb3\xd8\xad\xd8\xa8 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa \xd9\x81\xd9\x8a \xd8\xa3\xd9\x82\xd9\x84\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 24  \xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa9'
2020-12-16 18:02:48,Mm_Mm14,252,b'RT @AMHAlShareef: \xd9\x85\xd8\xa8\xd9\x84\xd8\xba  500  \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84 \xd9\x84\xd9\x81\xd8\xa7\xd8\xa6\xd8\xb2 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf\n\xe2\x96\xaa\xef\xb8\x8f \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8 \n\xd9\x85\xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd8\xa7\xd8\xa8    @vibes_jeddah\n\n\xd8\xa7\xd9\x84\xd8\xb3\xd8\xad\xd8\xa8 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa \xd9\x81\xd9\x8a \xd8\xa3\xd9\x82\xd9\x84\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 24  \xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa9'
2020-12-16 18:02:44,3almy_jeddah,9,b'#\xd8\xa7\xd9\x84\xd9\x86\xd8\xb5\xd8\xb1_I\xd9\x84\xd8\xb1\xd8\xa7\xd9\x8a\xd8\xaf\n\xd9\x85\xd8\xa7\xd9\x8a\xd8\xad\xd8\xaf\xd8\xab \xd9\x84\xd9\x84\xd9\x86\xd8\xb5\xd8\xb1 \xd9\x87\xd9\x8a \xd8\xa3\xd8\xb9\xd8\xb1\xd8\xa7\xd8\xb6 \xd8\xa7\xd9\x86\xd8\xb3\xd8\xad\xd8\xa7\xd8\xa8\xd9\x8a\xd9\x87 \xd9\x84\xd9\x84\xd9\x85\xd9\x81\xd8\xb7\xd8\xad\xd8\xa7\xd8\xaa \n\xd8\xa7\xd9\x84\xd9\x86\xd8\xa7\xd8\xaf\xd9\x8a \xd9\x8a\xd8\xad\xd8\xaa\xd8\xa7\xd8\xac \xd8\xb9\xd9\x85\xd9\x84 \xd8\xa5\xd8\xaf\xd8\xa7\xd8\xb1\xd9\x8a \xd8\xb5\xd8\xa7\xd8\xb1\xd9\x85 \n\xd8\xa7\xd9\x84\xd9\x84\xd8\xa7\xd8\xb9\xd8\xa8\xd9\x8a\xd9\x86 \xd9\x8a\xd8\xaa\xd9\x87\xd8\xa7\xd9\x88\xd8\xb4\xd9\x88\xd9\x86 \xd9\x85\xd8\xb9 \xd8\xa8\xd8\xb9\xd8\xb6 \xd9\x88\xd8\xa7\xd8\xb6\xd8\xad \xd8\xa7\xd9\x84\xd9\x88\xd8\xb6\xd8\xb9 \xd8\xa7\xd9\x84\xd9\x86\xd9\x81\xd8\xb3\xd9\x8a \xd8\xa7\xd9\x84\xd9\x85\xd8\xad\xd8\xb7\xd9\x85'
2020-12-16 18:02:30,Emily76976005,331,b'RT @Emily76976005: Massage available now\n0545536356 watsap me\n#jeddah_massage\n#bodytobodymassage\n#FullBodyMassage\n#jeddahescort\n#massagethe\xe2\x80\xa6'
2020-12-16 18:02:09,sabbarahx,1,b'RT @AMHAlShareef: \xd9\x85\xd8\xa8\xd9\x84\xd8\xba  500  \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84 \xd9\x84\xd9\x81\xd8\xa7\xd8\xa6\xd8\xb2 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf\n\xe2\x96\xaa\xef\xb8\x8f \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8 \n\xd9\x85\xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd8\xa7\xd8\xa8    @vibes_jeddah\n\n\xd8\xa7\xd9\x84\xd8\xb3\xd8\xad\xd8\xa8 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa \xd9\x81\xd9\x8a \xd8\xa3\xd9\x82\xd9\x84\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 24  \xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa9'
2020-12-16 18:01:54,GhaliaTarabeshi,212,"b""I'm at DOTS in Jeddah, Makkah https://t.co/Py8X9AXOls"""
2020-12-16 18:01:38,KO_kun_GODZILLA,622,b'RT @AuroraIntel: Video of Panamax tanker BW RHINE on fire earlier this week after the Reported Water Borne Improvised Explosive Device (WBI\xe2\x80\xa6'
2020-12-16 18:00:42,tinaalh__,111,b'RT @joudanon: rich jeddah kids get bored and start their own fashion line/company'
2020-12-16 18:00:29,wqpw93,62,b'RT @KhTeaching: \xf0\x9f\x94\xb0How...:\n\n\xf0\x9f\x94\xb9\xef\xb8\x8fHow far?\n\xd9\x83\xd9\x85 \xd9\x8a\xd8\xa8\xd8\xb9\xd8\xaf..\xd8\x9f\n\xf0\x9f\x94\xb8\xef\xb8\x8fHow far is Jeddah from Makah?\n\xd9\x83\xd9\x85 \xd8\xaa\xd8\xa8\xd8\xb9\xd8\xaf \xd8\xac\xd8\xaf\xd9\x87 \xd8\xb9\xd9\x86 \xd9\x85\xd9\x83\xd8\xa9\xd8\x9f\n\n\xf0\x9f\x94\xb9\xef\xb8\x8fHow come?\n\xd9\x83\xd9\x8a\xd9\x81 \xd9\x8a\xd8\xb9\xd9\x82\xd9\x84\xd8\x9f\n\xf0\x9f\x94\xb8\xef\xb8\x8fHow come\xc2\xa0you n\xe2\x80\xa6'
2020-12-16 18:00:04,Abir_s0,246,b'@AMHAlShareef @vibes_jeddah \xd8\xb3\xd8\xaa\xd8\xa8\xd9\x82\xd9\x89 \xd9\x81\xd9\x8a \xd8\xaf\xd8\xa7\xd8\xa6\xd8\xb1\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa3\xd8\xad\xd8\xb2\xd8\xa7\xd9\x86 \xd9\x85\xd8\xa7 \xd8\xaf\xd8\xa7\xd9\x85\xd8\xaa \xd8\xa7\xd9\x84\xd8\xb5\xd9\x84\xd8\xa7\xd8\xa9 \xd9\x84\xd9\x8a\xd8\xb3\xd8\xaa \xd9\x81\xd9\x8a \xd8\xaf\xd8\xa7\xd8\xa6\xd8\xb1\xd8\xa9 \xd8\xa7\xd9\x87\xd8\xaa\xd9\x85\xd8\xa7\xd9\x85\xd9\x83\xd8\x8c \n\xd8\xa7\xd9\x84\xd8\xb5\xd9\x84\xd8\xa7\xd8\xa9 \xd8\xaf\xd8\xa7\xd8\xa6\xd9\x85\xd9\x8b\xd8\xa7 \xd9\x85\xd9\x82\xd8\xb1\xd9\x88\xd9\x86\xd8\xa9 \xd8\xa8\xd8\xa7\xd9\x84\xd9\x81\xe2\x80\xa6 https://t.co/tNc0acEhD4'
2020-12-16 17:59:55,Abir_s0,246,b'RT @AMHAlShareef: \xd9\x85\xd8\xa8\xd9\x84\xd8\xba  500  \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84 \xd9\x84\xd9\x81\xd8\xa7\xd8\xa6\xd8\xb2 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf\n\xe2\x96\xaa\xef\xb8\x8f \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8 \n\xd9\x85\xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd8\xa7\xd8\xa8    @vibes_jeddah\n\n\xd8\xa7\xd9\x84\xd8\xb3\xd8\xad\xd8\xa8 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa \xd9\x81\xd9\x8a \xd8\xa3\xd9\x82\xd9\x84\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 24  \xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa9'
2020-12-16 17:59:28,layan772777,97,b'RT @AMHAlShareef: \xd9\x85\xd8\xa8\xd9\x84\xd8\xba  500  \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84 \xd9\x84\xd9\x81\xd8\xa7\xd8\xa6\xd8\xb2 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf\n\xe2\x96\xaa\xef\xb8\x8f \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8 \n\xd9\x85\xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd8\xa7\xd8\xa8    @vibes_jeddah\n\n\xd8\xa7\xd9\x84\xd8\xb3\xd8\xad\xd8\xa8 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa \xd9\x81\xd9\x8a \xd8\xa3\xd9\x82\xd9\x84\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 24  \xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa9'
2020-12-16 17:59:23,jeddah_escort,945,b'RT @jeddah_escort: Best body to body massage with the newest escort in town. Halla at me on +966545945041 \xf0\x9f\x91\x85\xf0\x9f\x91\x84\xf0\x9f\x92\xa6\xf0\x9f\xa4\xa4\xf0\x9f\x92\x8b\xf0\x9f\x98\x8b'
2020-12-16 17:59:01,akram_alMondaey,4349,"b""I'm at Soul coffee in Jeddah, Makkah w/ @rrixa_ https://t.co/2vRYr8XYGO https://t.co/71E0V9ZylM"""
2020-12-16 17:58:25,W55163249,871,b'@AMHAlShareef @vibes_jeddah \xd8\xaa\xd9\x85'
2020-12-16 17:58:23,rahmn70,97,b'\xd8\xa8\xd8\xb1\xd9\x86\xd8\xa7\xd9\x85\xd8\xac \xd8\xa7\xd9\x84\xd9\x87\xd8\xaf\xd9\x89 \xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd9\x88\xd9\x86\xd8\xa7 \xd9\x82\xd8\xb1\xd9\x8a\xd8\xa8\xd9\x8b\xd8\xa7 \xd9\x81\xd9\x8a \xd8\xb1\xd9\x85\xd8\xb6\xd8\xa7\xd9\x86 \xf0\x9f\x92\x90\n\nAl Huda Program soon in Ramadan follow us for more\n#explore #Jeddah\xe2\x80\xa6 https://t.co/Yi353wZ7Dq'
2020-12-16 17:58:22,W55163249,871,b'RT @AMHAlShareef: \xd9\x85\xd8\xa8\xd9\x84\xd8\xba  500  \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84 \xd9\x84\xd9\x81\xd8\xa7\xd8\xa6\xd8\xb2 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf\n\xe2\x96\xaa\xef\xb8\x8f \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8 \n\xd9\x85\xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd8\xa7\xd8\xa8    @vibes_jeddah\n\n\xd8\xa7\xd9\x84\xd8\xb3\xd8\xad\xd8\xa8 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa \xd9\x81\xd9\x8a \xd8\xa3\xd9\x82\xd9\x84\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 24  \xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa9'
2020-12-16 17:58:10,afaf12132,7,b'@AMHAlShareef @vibes_jeddah \xd9\x8a\xd8\xa7\xd8\xb1\xd8\xa8 \xd8\xa7\xd9\x81\xd9\x88\xd8\xb2'
2020-12-16 17:58:03,afaf12132,7,b'RT @AMHAlShareef: \xd9\x85\xd8\xa8\xd9\x84\xd8\xba  500  \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84 \xd9\x84\xd9\x81\xd8\xa7\xd8\xa6\xd8\xb2 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf\n\xe2\x96\xaa\xef\xb8\x8f \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8 \n\xd9\x85\xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd8\xa7\xd8\xa8    @vibes_jeddah\n\n\xd8\xa7\xd9\x84\xd8\xb3\xd8\xad\xd8\xa8 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa \xd9\x81\xd9\x8a \xd8\xa3\xd9\x82\xd9\x84\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 24  \xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa9'
2020-12-16 17:57:40,Emma21217496,585,b'RT @Emily76976005: Massage available now\n0545536356 watsap me\n#jeddah_massage\n#bodytobodymassage\n#FullBodyMassage\n#jeddahescort\n#massagethe\xe2\x80\xa6'
2020-12-16 17:56:54,nas__sn,460,"b""I'm at Belajio in Jeddah, Western Province https://t.co/tZs6HqH9t1"""
2020-12-16 17:56:40,aziz_alshuwaier,1274,"b""I'm at @MallofArabia_ in Jeddah, Makkah w/ @noufb5 https://t.co/1MpWmX6qqz"""
2020-12-16 17:56:30,NtRuaa,638,"b""I'm at @JarirBookstore in Jeddah, \xd9\x85\xd9\x86\xd8\xb7\xd9\x82\xd8\xa9 \xd9\x85\xd9\x83\xd8\xa9 https://t.co/Ur5W2aMToc"""
2020-12-16 17:56:27,3almy_jeddah,9,b'#\xd8\xa7\xd9\x84\xd9\x86\xd8\xb5\xd8\xb1_I\xd9\x84\xd8\xb1\xd8\xa7\xd9\x8a\xd8\xaf\n\xd9\x84\xd9\x84\xd8\xa3\xd8\xb3\xd9\x81 \xd8\xa7\xd9\x84\xd9\x84\xd8\xa7\xd8\xb9\xd8\xa8 \xd8\xa7\xd9\x84\xd9\x83\xd9\x88\xd8\xb1\xd9\x8a \xd8\xb5\xd9\x81\xd9\x82\xd9\x87 \xd9\x81\xd8\xa7\xd8\xb4\xd9\x84\xd9\x87 \xd8\xa8\xd9\x83\xd9\x84 \xd8\xa7\xd9\x84\xd9\x85\xd9\x82\xd8\xa7\xd9\x8a\xd9\x8a\xd8\xb3 \n\xd8\xb9\xd9\x8a\xd8\xa8 \xd9\x85\xd8\xab\xd9\x84 \xd9\x87\xd8\xb0\xd8\xa7 \xd8\xa7\xd9\x84\xd9\x84\xd8\xa7\xd8\xb9\xd8\xa8 \xd9\x8a\xd8\xb3\xd8\xaa\xd9\x85\xd8\xb1 \xd9\x85\xd8\xb9 \xd8\xa7\xd9\x84\xd9\x86\xd8\xb5\xd8\xb1'
2020-12-16 17:56:20,Artedgecenter,31,b'RT @Artedgecenter: (  \xd9\x86\xd8\xb9\xd9\x88\xd8\xaf \xd8\xa8\xd8\xad\xd8\xb0\xd8\xb1 \xe2\x9c\x85 )\n\n\xd8\xb4\xd8\xa7\xd9\x85\xd9\x84\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa3\xd8\xaf\xd9\x88\xd8\xa7\xd8\xaa \xd9\x88\xd8\xb4\xd9\x87\xd8\xa7\xd8\xaf\xd8\xa9 \xd9\x85\xd8\xb9\xd8\xaa\xd9\x85\xd8\xaf\xd8\xa9 \xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x8e\xa8\n\xd9\x84\xd9\x84\xd8\xaa\xd8\xb3\xd8\xac\xd9\x8a\xd9\x84 \xd9\x88 \xd8\xa7\xd9\x84\xd8\xa7\xd8\xb3\xd8\xaa\xd9\x81\xd8\xb3\xd8\xa7\xd8\xb1: 0507300079 \xf0\x9f\x98\x8d\n\n#\xd9\x81\xd9\x86 #\xd9\x81\xd9\x86\xd9\x88\xd9\x86 #jeddah #obhur #obhor #sa\xe2\x80\xa6'
2020-12-16 17:55:43,Artedgecenter,31,b'(  \xd9\x86\xd8\xb9\xd9\x88\xd8\xaf \xd8\xa8\xd8\xad\xd8\xb0\xd8\xb1\xe2\x9c\x85)\n\n\xd8\xb4\xd8\xa7\xd9\x85\xd9\x84\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa3\xd8\xaf\xd9\x88\xd8\xa7\xd8\xaa \xd9\x88 \xd8\xa7\xd9\x84\xd8\xb6\xd9\x8a\xd8\xa7\xd9\x81\xd8\xa9 \xd9\x85\xd8\xb9 \xd8\xb4\xd9\x87\xd8\xa7\xd8\xaf\xd8\xa9 \xd9\x85\xd8\xb9\xd8\xaa\xd9\x85\xd8\xaf\xd8\xa9 \xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x8e\xa8\n\xd9\x84\xd9\x84\xd8\xaa\xd8\xb3\xd8\xac\xd9\x8a\xd9\x84 \xd9\x88 \xd8\xa7\xd9\x84\xd8\xa7\xd8\xb3\xd8\xaa\xd9\x81\xd8\xb3\xd8\xa7\xd8\xb1: 0507300079 \xf0\x9f\x98\x8d\n\n#\xd9\x81\xd9\x86 #\xd9\x81\xd9\x86\xd9\x88\xd9\x86 #jeddah\xe2\x80\xa6 https://t.co/OSJm1BVy3h'
2020-12-16 17:55:42,xnakzFTGjxnip3R,0,b'@atfal_jeddah \xd8\xa7\xd9\x84\xd8\xb3\xd9\x84\xd8\xa7\xd9\x85 \xd8\xb9\xd9\x84\xd9\x8a\xd9\x83\xd9\x85\n\xd9\x88\xd8\xb4 \xd8\xa7\xd9\x84\xd8\xb4\xd8\xb1\xd9\x88\xd8\xb7 \xd8\xa7\xd9\x84\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8\xd9\x87 \xd9\x84\xd9\x84\xd8\xaa\xd8\xb3\xd8\xac\xd9\x8a\xd9\x84'
2020-12-16 17:55:32,Shamimu53765097,9,b'Am professional in doing massage #bodytobodymassage #Jeddah_Fullbodymassage #0540218429107'
2020-12-16 17:55:29,AlhashemiAY,187,"b""I'm at Khayal Restaurant - @khayalrest in Jeddah, Makkah Province https://t.co/LBBJU1Se2N"""
2020-12-16 17:55:19,okar44,29,b'RT @AMHAlShareef: \xd9\x85\xd8\xa8\xd9\x84\xd8\xba  500  \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84 \xd9\x84\xd9\x81\xd8\xa7\xd8\xa6\xd8\xb2 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf\n\xe2\x96\xaa\xef\xb8\x8f \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8 \n\xd9\x85\xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd8\xa7\xd8\xa8    @vibes_jeddah\n\n\xd8\xa7\xd9\x84\xd8\xb3\xd8\xad\xd8\xa8 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa \xd9\x81\xd9\x8a \xd8\xa3\xd9\x82\xd9\x84\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 24  \xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa9'
2020-12-16 17:55:19,tinaalh__,111,b'RT @baamerfaris: The problem with Jeddah is it\xe2\x80\x99s literally 100 diff cafes and restaurants with the same menus and nothing else to do'
2020-12-16 17:55:06,AmirahBenti,5,b'#massage and #relaxation in jeddah. In box me on 0546491665 https://t.co/DJ6F3hjcpb'
2020-12-16 17:54:45,JanaBadr17,2,b'\xd8\xaa\xd9\x85\xd9\x85\xd9\x85\xd9\x85\n\n@vibes_jeddah'
2020-12-16 17:54:23,Soo_50011,990,b'@AMHAlShareef @vibes_jeddah \xd8\xaa\xd9\x85'
2020-12-16 17:54:19,JanaBadr17,2,b'RT @AMHAlShareef: \xd9\x85\xd8\xa8\xd9\x84\xd8\xba  500  \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84 \xd9\x84\xd9\x81\xd8\xa7\xd8\xa6\xd8\xb2 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf\n\xe2\x96\xaa\xef\xb8\x8f \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8 \n\xd9\x85\xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd8\xa7\xd8\xa8    @vibes_jeddah\n\n\xd8\xa7\xd9\x84\xd8\xb3\xd8\xad\xd8\xa8 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa \xd9\x81\xd9\x8a \xd8\xa3\xd9\x82\xd9\x84\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 24  \xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa9'
2020-12-16 17:54:09,Soo_50011,990,b'RT @AMHAlShareef: \xd9\x85\xd8\xa8\xd9\x84\xd8\xba  500  \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84 \xd9\x84\xd9\x81\xd8\xa7\xd8\xa6\xd8\xb2 \xd9\x88\xd8\xa7\xd8\xad\xd8\xaf\n\xe2\x96\xaa\xef\xb8\x8f \xd8\xa7\xd9\x84\xd9\x85\xd8\xb7\xd9\x84\xd9\x88\xd8\xa8 \n\xd9\x85\xd8\xaa\xd8\xa7\xd8\xa8\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd8\xa7\xd8\xa8    @vibes_jeddah\n\n\xd8\xa7\xd9\x84\xd8\xb3\xd8\xad\xd8\xa8 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa \xd9\x81\xd9\x8a \xd8\xa3\xd9\x82\xd9\x84\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 24  \xd8\xb3\xd8\xa7\xd8\xb9\xd8\xa9'
2020-12-16 17:52:56,Azoozayaz,1010,b'RT @baamerfaris: The problem with Jeddah is it\xe2\x80\x99s literally 100 diff cafes and restaurants with the same menus and nothing else to do'
2020-12-16 17:52:11,shokohnasab,147,b'RT @UANI: A Singapore-flagged oil tanker was attacked while docked at a port in the Saudi city of Jeddah in what authorities are calling an\xe2\x80\xa6'
2020-12-16 17:51:14,W_dllx,44,"b""I'm at Jeddah Waterfront (JW) - @jeddahamanah in Jeddah, Makkah https://t.co/2o9Xr7yNCF"""
2020-12-16 17:51:01,W_dllx,44,"b""I'm at Jeddah Corniche in Jeddah, Western Province https://t.co/4gDNnrWfM4"""
2020-12-16 17:50:44,aymanabdulwaha1,600,"b""I'm at Tabaqat Cafe in Jeddah, Makkah https://t.co/6yqMN74IEh"""
2020-12-16 17:50:31,NoNa_Mrwan,636,"b""I'm at Medd Caf\xc3\xa9 &amp; Roastery - @meddcoffee in Jeddah, Makkah w/ @l05g_ https://t.co/5Lm6yleUBd"""
2020-12-16 17:49:59,AminahSarah3,1,b'#massage #jeddah Saudi Arabia #Dm for massage \xe2\x9d\xa4\xe2\x9d\xa4thank you my WhatsApp number 0568358689'
2020-12-16 17:49:34,Hala12xx,67,b'@Kfpl_jeddah \xd9\x87\xd9\x84 \xd9\x8a\xd9\x88\xd8\xac\xd8\xaf \xd9\x85\xd8\xb3\xd8\xa7\xd8\xa8\xd9\x82\xd8\xa9 \xd9\x85\xd8\xb4\xd8\xa7\xd8\xa8\xd9\x87\xd8\xa9 \xd9\x84\xd9\x84\xd8\xa3\xd8\xb7\xd9\x81\xd8\xa7\xd9\x84 \xd8\xa7\xd9\x84\xd8\xa3\xd8\xb5\xd8\xba\xd8\xb1 \xd8\xb3\xd9\x86\xd8\xa7'
